This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"448170","STUART",-80.2514,36.6364,419,"COOP","32577"
"448737","VIENNA",-77.2664,38.9000,127,"COOP","32600"
"448837","WALLACETON L",-76.4386,36.5956,6,"COOP","32609"
"448941","WAYNESBORO S",-78.8750,38.0803,390,"COOP","32620"
"449181","WINCHESTER",-78.1514,39.1881,219,"COOP","32637"
"449186","WINCHESTER 7",-78.1167,39.1833,207,"COOP","32638"
"449215","WISE 3 E",-82.5389,36.9986,777,"COOP","32640"
"449263","WOODSTOCK 2",-78.4750,38.9022,207,"COOP","32641"
"449301","WYTHEVILLE 1",-81.0942,36.9317,640,"COOP","32644"
"450008","ABERDEEN",-123.8292,46.9658,3,"COOP","32645"
"450482","BATTLE GROUN",-122.5292,45.7794,87,"COOP","32681"
"450729","BLAINE",-122.7531,49.0006,18,"COOP","32699"
"450844","BOUNDARY DAM",-117.3594,48.9908,549,"COOP","32705"
"450872","BREMERTON",-122.6828,47.5689,34,"COOP","32708"
"451160","CARSON FISH",-121.9733,45.8678,346,"COOP","32726"
"451233","CEDAR LAKE",-121.7561,47.4144,475,"COOP","32744"
"451350","CHELAN",-120.0431,47.8322,341,"COOP","32753"
"451395","CHEWELAH",-117.7197,48.2750,518,"COOP","32762"
"451504","CLE ELUM",-120.9469,47.1856,585,"COOP","32776"
"451630","COLVILLE",-117.9008,48.5431,475,"COOP","32780"
"451679","CONCRETE PPL",-121.7431,48.5389,59,"COOP","32784"
"452007","DAVENPORT",-118.1456,47.6503,744,"COOP","32811"
"452030","DAYTON 1 WSW",-118.0008,46.3156,475,"COOP","32812"
"452157","DIABLO DAM",-121.1431,48.7142,272,"COOP","32823"
"452384","EASTON",-121.1869,47.2422,661,"COOP","32836"
"452505","ELLENSBURG",-120.5400,46.9692,451,"COOP","32841"
"452563","ENTIAT FISH",-120.3278,47.6947,293,"COOP","32850"
"453222","GOLDENDALE",-120.8225,45.8214,505,"COOP","32881"
"453710","HOH RANGER S",-123.9319,47.8611,174,"COOP","32913"
"453730","HOLDEN VILLA",-120.7792,48.1950,981,"COOP","32915"
"453826","HUMPTULIPS S",-123.9897,47.2344,43,"COOP","32919"
"453883","ICE HARBOR D",-118.8786,46.2447,112,"COOP","32922"
"454154","KENNEWICK",-119.1011,46.2111,119,"COOP","32943"
"454572","LEAVENWORTH",-120.6800,47.5547,344,"COOP","32971"
"454748","LONG BEACH E",-124.0378,46.3675,8,"COOP","32992"
"454769","LONGVIEW",-122.9164,46.1506,53,"COOP","32996"
"455110","MAYFIELD POW",-122.5939,46.5044,85,"COOP","33018"
"455133","MAZAMA",-120.4497,48.6047,661,"COOP","33020"
"455704","MUD MOUNTAIN",-121.9333,47.1500,399,"COOP","33065"
"455840","NEWHALEM",-121.2419,48.6758,160,"COOP","33077"
"455946","NORTHPORT",-117.7936,48.9081,411,"COOP","33090"
"456789","PULLMAN 2 NW",-117.1911,46.7564,776,"COOP","33150"
"456880","QUINCY 1 S",-119.8528,47.2114,388,"COOP","33164"
"457059","RITZVILLE 1",-118.3772,47.1139,576,"COOP","33186"
"457180","ROSALIA",-117.3678,47.2286,732,"COOP","33192"
"457185","ROSS DAM",-121.0722,48.7272,377,"COOP","33193"
"457247","SAGEMOOR",-119.0711,46.3953,181,"COOP","33198"
"457507","SEDRO WOOLLE",-122.2356,48.4958,18,"COOP","33223"
"457522","SELAH 2 NE",-120.4994,46.6722,341,"COOP","33224"
"457696","SKAMANIA FIS",-122.2175,45.6228,134,"COOP","33239"
"457794","SNOWDEN",-121.3531,45.8175,736,"COOP","33251"
"458034","STARTUP 1 E",-121.7175,47.8664,52,"COOP","33271"
"458059","STEHEKIN 4 N",-120.7317,48.3472,387,"COOP","33272"
"458508","TOLT SOUTH F",-121.6908,47.7000,610,"COOP","33298"
"458715","UPPER BAKER",-121.6931,48.6525,210,"COOP","33320"
"458773","VANCOUVER 4",-122.6519,45.6778,64,"COOP","33326"
"459074","WENATCHEE",-120.3150,47.4247,195,"COOP","33345"
"459200","WHITMAN MISS",-118.4628,46.0436,193,"COOP","33359"
"459238","WILBUR",-118.6822,47.7528,680,"COOP","33360"
"460102","ALDERSON",-80.6592,37.7272,469,"COOP","33389"
"460202","ANSTED HAWKS",-81.1167,38.1208,395,"COOP","33393"
"460509","BARTOW 1 S",-79.7889,38.5486,922,"COOP","33400"
"460527","BAYARD",-79.3644,39.2736,724,"COOP","33401"
"460580","BECKLEY VA H",-81.1944,37.7653,710,"COOP","33405"
"460925","BLUEFIELD",-81.2092,37.2617,863,"COOP","33428"
"461215","BUCKEYE",-80.1333,38.1833,655,"COOP","33439"
"461220","BUCKHANNON",-80.2206,38.9800,443,"COOP","33441"
"461290","BURTON",-80.4064,39.6464,378,"COOP","33446"
"461324","CACAPON STAT",-78.3158,39.5064,290,"COOP","33449"
"461397","CANAAN VALLE",-79.4500,39.0500,988,"COOP","33456"
"461579","CHARLESTON W",-81.7186,38.3139,280,"COOP","33461"
"462211","DAVIS 3 SE",-79.4319,39.0983,1163,"COOP","33485"
"462522","DUNLOW 1 SW",-82.4044,37.9494,366,"COOP","33494"
"463251","FROST 3 NE",-79.8186,38.2894,890,"COOP","33519"
"463361","GASSAWAY",-80.7678,38.6650,256,"COOP","33522"
"463544","GLENVILLE",-80.8325,38.9339,216,"COOP","33526"
"464200","HOGSETT R C",-82.1861,38.6831,174,"COOP","33555"
"464840","KEYSER 2 SSW",-79.0050,39.4206,274,"COOP","33588"
"465224","LEWISBURG 3",-80.4025,37.8564,702,"COOP","33600"
"465353","LOGAN",-81.9961,37.8611,195,"COOP","33606"
"465365","LONDON LOCKS",-81.3706,38.1947,189,"COOP","33608"
"465563","MADISON 3 NN",-81.8464,38.1025,216,"COOP","33617"
"465706","MARTINSBURG",-77.9669,39.4658,165,"COOP","33625"
"465875","MC ROSS 3 E",-80.6803,37.9900,975,"COOP","33634"
"465963","MIDDLEBOURNE",-80.8628,39.4731,238,"COOP","33636"
"466248","MOUNDSVILLE",-80.7439,39.9050,189,"COOP","33647"
"466284","MOUNT NEBO 1",-80.8489,38.1889,594,"COOP","33649"
"466325","MULLENS",-81.3819,37.5839,430,"COOP","33652"
"466442","NEW CUMBERLA",-80.6275,40.5261,206,"COOP","33658"
"466600","OCEANA 2 SE",-81.6250,37.6817,378,"COOP","33662"
"466867","PARSONS 1 NE",-79.6658,39.1031,557,"COOP","33670"
"466912","PEA RIDGE PS",-82.2986,38.4197,175,"COOP","33676"
"467018","PIKE ISLAND",-80.7014,40.1478,195,"COOP","33690"
"467372","R D BAILEY L",-81.8208,37.5947,427,"COOP","33709"
"467552","RIPLEY",-81.7119,38.8172,180,"COOP","33723"
"467649","ROCK CAVE 2",-80.3147,38.8572,532,"COOP","33726"
"467743","ROSEDALE 3 N",-80.9636,38.7778,229,"COOP","33730"
"467918","SANDYVILLE 9",-81.5661,38.9819,195,"COOP","33745"
"468308","SNOWSHOE",-79.9972,38.4122,1452,"COOP","33760"
"468384","SPENCER",-81.3619,38.8008,287,"COOP","33763"
"468522","STONEWALL JA",-80.4744,39.0044,326,"COOP","33769"
"468614","SUMMERSVILLE",-80.8939,38.2206,536,"COOP","33776"
"468662","SUTTON LAKE",-80.6961,38.6558,255,"COOP","33779"
"468777","TERRA ALTA N",-79.5469,39.4467,802,"COOP","33783"
"468986","TYGART DAM",-80.0300,39.3139,366,"COOP","33792"
"469458","WEST UNION 2",-80.7694,39.2911,241,"COOP","33819"
"469522","WHITE SULPHU",-80.3083,37.7889,585,"COOP","33825"
"469683","WINFIELD LOC",-81.9161,38.5272,186,"COOP","33832"
"470045","AFTON",-89.0644,42.6475,226,"COOP","33838"
"470175","AMERY",-92.3631,45.3011,326,"COOP","33843"
"470265","APPLETON",-88.3644,44.2511,229,"COOP","33846"
"470273","ARBORETUM UN",-89.4286,43.0411,264,"COOP","33847"
"470308","ARLINGTON UN",-89.3269,43.3008,329,"COOP","33851"
"470347","ASHLAND 3 S",-90.9161,46.5522,252,"COOP","33853"
"470382","AUGUSTA RS",-91.1358,44.6825,293,"COOP","33855"
"470486","BALDWIN",-92.3906,44.9633,335,"COOP","33858"
"470516","BARABOO",-89.7269,43.4583,251,"COOP","33859"
"470645","BEAVER DAM",-88.8478,43.4447,256,"COOP","33864"
"470652","BELGIUM WWTP",-87.8547,43.5136,211,"COOP","33865"
"470696","BELOIT",-89.0311,42.5039,238,"COOP","33866"
"470742","BERLIN WWTP",-88.9411,43.9900,233,"COOP","33869"
"470773","BIG FALLS HY",-90.9589,45.5556,372,"COOP","33871"
"470904","BLOOMER",-91.4886,45.0956,299,"COOP","33879"
"471062","BROOKFIELD",-88.1775,43.0517,251,"COOP","33886"
"471064","BRILLION",-88.0803,44.1617,247,"COOP","33887"
"471078","BRODHEAD",-89.3861,42.6181,241,"COOP","33888"
"471205","BURLINGTON",-88.2544,42.6506,229,"COOP","33895"
"471249","BUTTERNUT 3",-90.5217,46.0544,475,"COOP","33898"
"471416","CHARMANY FAR",-89.4781,43.0603,330,"COOP","33912"
"471568","CHILTON",-88.1469,44.0328,256,"COOP","33914"
"471604","CLAM LAKE 4W",-90.9808,46.1694,457,"COOP","33917"
"471605","CITY OF SHEB",-87.7089,43.7186,185,"COOP","33918"
"471676","CLINTONVILLE",-88.7483,44.6225,244,"COOP","33921"
"471897","CRIVITZ HIGH",-88.1925,45.3581,277,"COOP","33931"
"471923","CUMBERLAND",-92.0167,45.5333,378,"COOP","33933"
"472001","DARLINGTON",-90.1183,42.6708,293,"COOP","33937"
"472055","DENMARK WWTP",-87.8119,44.3514,250,"COOP","33940"
"472173","DODGEVILLE",-90.1161,42.9608,338,"COOP","33942"
"472626","EPHRAIM 1NE-",-87.1536,45.1708,223,"COOP","33960"
"472826","FLORENCE",-88.2569,45.9250,398,"COOP","33966"
"472839","FOND DU LAC",-88.4506,43.7961,232,"COOP","33968"
"472851","FORESTVILLE",-87.3972,44.7006,212,"COOP","33971"
"472869","FORT ATKINSO",-88.8589,42.9050,244,"COOP","33972"
"472973","FRIENDSHIP 3",-89.7628,43.9661,303,"COOP","33979"
"473058","GERMANTOWN",-88.1222,43.2389,259,"COOP","33987"
"473186","GORDON",-91.8047,46.2450,317,"COOP","33991"
"473271","GREEN BAY BO",-88.0978,44.5331,212,"COOP","34001"
"473332","GURNEY",-90.5108,46.4739,296,"COOP","34004"
"473391","HALES CORNER",-88.0300,42.9369,219,"COOP","34007"
"473405","HANCOCK EXP",-89.5333,44.1114,328,"COOP","34008"
"473453","HARTFORD 2 W",-88.4114,43.3311,299,"COOP","34009"
"473511","HAYWARD RANG",-91.4878,46.0075,366,"COOP","34012"
"473661","HINGHAM",-87.9050,43.6408,237,"COOP","34018"
"473698","HOLCOMBE",-91.1353,45.2294,312,"COOP","34020"
"473756","HORICON",-88.6325,43.4406,268,"COOP","34022"
"473800","HURLEY",-90.1933,46.4619,442,"COOP","34025"
"473930","JACKSON",-88.1681,43.3194,275,"COOP","34028"
"474027","JIM FALLS 3",-91.3333,45.0667,323,"COOP","34031"
"474108","JEFFERSON WW",-88.8042,42.9944,240,"COOP","34034"
"474195","KEWAUNEE",-87.5050,44.4628,179,"COOP","34040"
"474482","LAKE MILLS",-88.8967,43.0803,249,"COOP","34057"
"474546","LANCASTER 4",-90.7889,42.8278,317,"COOP","34060"
"474790","LODI",-89.5311,43.3217,251,"COOP","34065"
"474953","MADELINE ISL",-90.7667,46.7833,201,"COOP","34072"
"475091","MARINETTE",-87.6292,45.0908,186,"COOP","34079"
"475096","MARKESAN",-88.9989,43.7028,262,"COOP","34080"
"475120","MARSHFIELD E",-90.1314,44.6322,381,"COOP","34081"
"475164","MATHER 3 NW",-90.3483,44.1747,298,"COOP","34083"
"475178","MAUSTON 1 SE",-90.0597,43.7900,264,"COOP","34084"
"475189","MAZOMANIE",-89.8192,43.1708,232,"COOP","34085"
"475255","MEDFORD",-90.3439,45.1308,448,"COOP","34087"
"475286","MELLEN 4 NE",-90.6417,46.3689,396,"COOP","34088"
"475335","MENOMONIE",-91.9364,44.8742,238,"COOP","34092"
"475364","MERRILL",-89.6614,45.1706,382,"COOP","34094"
"475474","MILWAUKEE MT",-88.0294,43.0719,221,"COOP","34099"
"475499","MILWAUKEE-TI",-88.0306,43.1086,224,"COOP","34105"
"475516","MINOCQUA DAM",-89.7281,45.8753,482,"COOP","34106"
"475573","MONROE 1 W",-89.6681,42.5994,302,"COOP","34110"
"475581","MONTELLO",-89.3169,43.7806,240,"COOP","34111"
"475808","NEILLSVILLE",-90.6381,44.5289,315,"COOP","34117"
"475932","NEW LONDON",-88.7172,44.3506,245,"COOP","34121"
"476200","OCONOMOWOC",-88.5036,43.1003,261,"COOP","34124"
"476208","OCONTO 4 W",-87.9539,44.8836,201,"COOP","34126"
"476330","OSHKOSH",-88.5556,44.0117,229,"COOP","34128"
"476380","PADDOCK LAKE",-88.0903,42.5806,242,"COOP","34131"
"476398","PARK FALLS D",-90.4506,45.9336,465,"COOP","34132"
"476413","PATTISON STA",-92.1186,46.5372,335,"COOP","34134"
"476420","PELL LAKE",-88.3328,42.5322,256,"COOP","34135"
"476510","PESHTIGO",-87.7342,45.0203,183,"COOP","34137"
"476678","PLYMOUTH",-87.9714,43.7300,254,"COOP","34145"
"476718","PORTAGE",-89.4342,43.5278,236,"COOP","34146"
"476827","PRAIRIE DU C",-91.1350,43.0514,201,"COOP","34152"
"476922","RACINE",-87.7861,42.7022,181,"COOP","34158"
"477052","REEDSBURG",-89.9981,43.5228,282,"COOP","34163"
"477113","RHINELANDER",-89.4228,45.6217,482,"COOP","34165"
"477115","RHINELANDER",-89.3050,45.6456,483,"COOP","34166"
"477132","RICE LAKE",-91.7719,45.4164,336,"COOP","34169"
"477148","RICHFIELD 3",-88.2092,43.2111,300,"COOP","34172"
"477174","RIDGELAND 1",-91.8908,45.2236,334,"COOP","34175"
"477349","ROSHOLT 9 NN",-89.2414,44.7431,354,"COOP","34184"
"477464","ST CROIX FAL",-92.6464,45.4117,235,"COOP","34186"
"477576","SAUK CITY WW",-89.7350,43.2619,227,"COOP","34188"
"477581","SAUKVILLE WW",-87.9403,43.3750,230,"COOP","34189"
"477708","SHAWANO 2 SS",-88.6181,44.7642,247,"COOP","34193"
"477796","SLINGER WWTP",-88.2978,43.3339,314,"COOP","34200"
"477964","SOUTH MILWAU",-87.8494,42.9011,198,"COOP","34206"
"477997","SPARTA",-90.8164,43.9364,238,"COOP","34208"
"478027","SPOONER EXPE",-91.8761,45.8236,335,"COOP","34211"
"478164","STEUBEN 4 SE",-90.8372,43.1342,309,"COOP","34216"
"478171","STEVENS POIN",-89.5856,44.5103,329,"COOP","34217"
"478190","STOCKBRIDGE-",-88.9050,44.8706,321,"COOP","34218"
"478229","STOUGHTON",-89.2133,42.9108,256,"COOP","34219"
"478267","STURGEON BAY",-87.3353,44.8722,200,"COOP","34223"
"478376","SURING",-88.3769,44.9878,262,"COOP","34231"
"478540","TOWN OF WEST",-88.8825,43.4719,268,"COOP","34238"
"478672","TWO RIVERS",-87.5675,44.1361,176,"COOP","34242"
"478723","UNION GROVE",-88.0336,42.6903,223,"COOP","34244"
"478827","VIROQUA 2 S",-90.8733,43.5350,354,"COOP","34247"
"478905","WASHINGTON I",-86.9106,45.3858,218,"COOP","34250"
"478910","WATERLOO",-88.9842,43.1875,245,"COOP","34251"
"478919","WATERTOWN",-88.7364,43.1742,251,"COOP","34252"
"478951","WAUPACA",-89.0592,44.3547,265,"COOP","34256"
"479052","WEST BEND PU",-88.1939,43.4106,299,"COOP","34267"
"479190","WHITEWATER",-88.7247,42.8508,267,"COOP","34277"
"479236","WILLOW RESER",-89.8528,45.7089,469,"COOP","34280"
"479304","WINTER",-91.0139,45.8231,426,"COOP","34282"
"479319","WISCONSIN DE",-89.7667,43.6089,255,"COOP","34283"
"480027","AFTON",-110.9342,42.7314,1893,"COOP","34288"
"480432","ATLANTIC CIT",-108.7333,42.5000,2342,"COOP","34312"
"480484","BAGGS",-107.6575,41.0389,1902,"COOP","34317"
"480540","BASIN",-108.0314,44.3789,1170,"COOP","34321"
"480552","BATES CREEK",-106.3786,42.6336,1832,"COOP","34323"
"480585","BECHLER RIVE",-111.0461,44.1497,1959,"COOP","34325"
"480603","BEDFORD 3 SE",-110.9075,42.8733,1958,"COOP","34326"
"480680","BIG HORN",-106.9961,44.6808,1234,"COOP","34333"
"480778","BLACK MOUNTA",-107.7367,43.6561,1718,"COOP","34351"
"480865","BONDURANT",-110.4358,43.2278,1992,"COOP","34352"
"480951","BOULDER REAR",-109.6903,42.7158,2132,"COOP","34357"
"481000","BOYSEN DAM",-108.1639,43.4050,1466,"COOP","34359"
"481131","BUCKBOARD MA",-109.5967,41.2469,1853,"COOP","34361"
"481165","BUFFALO",-106.7208,44.3450,1423,"COOP","34365"
"481220","BURGESS JUNC",-107.5217,44.7742,2457,"COOP","34371"
"481284","BURRIS",-109.2756,43.3656,1865,"COOP","34375"
"481569","CASPER WATER",-106.2914,42.8611,1554,"COOP","34383"
"481572","CASPER 1 SW",-106.2847,42.8519,1579,"COOP","34385"
"481775","CLARK 3 NE",-109.1400,44.9375,1247,"COOP","34404"
"481840","CODY",-109.0633,44.5219,1549,"COOP","34408"
"481850","CODY 12 SE",-108.8997,44.4131,1600,"COOP","34411"
"482242","DANIEL FISH",-110.1272,42.9281,2236,"COOP","34426"
"482399","DAYTON",-107.2667,44.8733,1200,"COOP","34428"
"482415","DEAVER",-108.5931,44.8919,1251,"COOP","34431"
"482715","DUBOIS",-109.6278,43.5392,2121,"COOP","34448"
"483170","FARSON 5 N",-109.4475,42.1872,2035,"COOP","34470"
"484065","GREEN RIVER",-109.4767,41.5314,1852,"COOP","34512"
"484080","GREYBULL",-108.0561,44.4922,1155,"COOP","34514"
"484760","HULETT",-104.6028,44.6856,1145,"COOP","34541"
"484910","JACKSON",-110.7594,43.4836,1899,"COOP","34547"
"484925","JEFFREY CITY",-107.8294,42.4942,1926,"COOP","34550"
"485345","LAKE YELLOWS",-110.3986,44.5619,2399,"COOP","34581"
"485355","LAMAR RANGER",-110.2342,44.8955,2004,"COOP","34582"
"485374","LANCE CREEK",-104.6033,43.1825,1281,"COOP","34586"
"485392","LANDER 1 N",-108.7406,42.8447,1622,"COOP","34592"
"485417","LARAMIE 4 SE",-105.5319,41.2847,2252,"COOP","34602"
"485612","LINGLE 2 WSW",-104.3899,42.1298,1267,"COOP","34613"
"485770","LOVELL",-108.4042,44.8375,1170,"COOP","34621"
"485833","LUSK 25 NE",-104.0683,42.9375,1261,"COOP","34627"
"486428","MOOSE",-110.7164,43.6553,1972,"COOP","34657"
"486440","MORAN 5 WNW",-110.5889,43.8567,2072,"COOP","34659"
"486555","MOUNTAIN VIE",-110.3306,41.2708,2073,"COOP","34666"
"486660","NEWCASTLE",-104.2136,43.8581,1315,"COOP","34672"
"486845","OLD FAITHFUL",-110.8317,44.4567,2243,"COOP","34680"
"487031","PAHASKA",-109.9639,44.5036,2041,"COOP","34690"
"487375","POWDER RIVER",-106.9886,43.0358,1736,"COOP","34715"
"487388","POWELL FIELD",-108.7586,44.7761,1332,"COOP","34719"
"487760","RIVERTON",-108.3742,43.0308,1510,"COOP","34734"
"487995","SARATOGA 4 N",-106.7889,41.5047,2073,"COOP","34758"
"488124","SHELL",-107.7800,44.5381,1277,"COOP","34771"
"488315","SNAKE RIVER",-110.6658,44.1333,2098,"COOP","34787"
"488626","STORY",-106.8969,44.5772,1549,"COOP","34797"
"488758","SUNSHINE 3 N",-108.9547,44.0761,1901,"COOP","34806"
"488808","SYBILLE RESE",-105.3756,41.7628,1859,"COOP","34810"
"488858","TEN SLEEP 16",-107.3650,43.8111,1426,"COOP","34822"
"488884","THERMOPOLIS",-108.1369,43.7528,1307,"COOP","34829"
"488997","TORRINGTON 2",-104.1564,42.4881,1481,"COOP","34838"
"489025","TOWER FALLS",-110.4203,44.9167,1910,"COOP","34841"
"489770","WORLAND",-107.9686,44.0108,1237,"COOP","34874"
"489805","WRIGHT 12 W",-105.7331,43.7472,1530,"COOP","34880"
"489902","YELLOWSTONE",-110.0039,44.4886,2119,"COOP","34883"
"489905","YELLOWSTONE",-110.6953,44.9772,1899,"COOP","34884"
"02600176","GREENFIELD",-88.8001,36.1607,131,"RAWS","91208"
"02601200","HAMBLEN CO.",-83.2772,36.2572,354,"RAWS","91209"
"0260279A","CHUCK SWAN S",-83.8986,36.3689,505,"RAWS","91210"
"0260427C","BLEDSOE SF",-85.2733,35.6819,543,"RAWS","91211"
"0260510A","MEIGS EOC",-84.7931,35.5208,232,"RAWS","91212"
"02606490","PRENTICE COO",-85.4278,35.1303,585,"RAWS","91213"
"026077E6","LAYFAYETTE W",-86.0028,36.5411,296,"RAWS","91214"
"02609414","LEWISBURG TO",-86.7658,35.3817,351,"RAWS","91216"
"0260A18E","BURNS",-87.2831,36.0650,215,"RAWS","91217"
"0260B2F8","CHICKASAW SF",-88.8292,35.3725,151,"RAWS","91218"
"0260C468","CAMDEN TOWER",-88.1686,36.0661,156,"RAWS","91219"
"0260E284","SHILOH NMP",-88.3217,35.1550,128,"RAWS","91220"
"07200580","BLUFF CITY",-93.1625,33.6922,110,"RAWS","91222"
"072016F6","SHERIDAN",-92.3928,34.2725,82,"RAWS","91223"
"0720236C","GUY",-92.2761,35.3267,186,"RAWS","91224"
"0720301A","EVENING SHAD",-91.5647,36.1053,165,"RAWS","91225"
"0720468A","POINSETT",-90.6853,35.5328,102,"RAWS","91226"
"080040C8","INDIAN RIVER",-84.6250,45.3750,213,"RAWS","91228"
"080096A0","RANDVILLE",-88.0600,46.0000,383,"RAWS","91229"
"0800A33A","REXTON",-85.2672,46.1594,263,"RAWS","91230"
"0800B04C","RUDYARD",-84.5111,46.2408,213,"RAWS","91231"
"15C19352","YUROK",-123.8575,41.2897,151,"RAWS","91255"
"2200029E","STILLWATER",-114.5594,48.5394,950,"RAWS","91258"
"22002472","FISHER RIVER",-115.3175,48.3519,658,"RAWS","91259"
"3000065E","GREENWATER",-121.6114,47.1556,640,"RAWS","91260"
"300033C4","OWL MOUNTAIN",-123.9662,47.7666,1036,"RAWS","91263"
"300070CE","SEDGE RIDGE",-121.0133,46.4950,1311,"RAWS","91267"
"3000A6A6","GREY BACK",-121.0833,45.9917,1158,"RAWS","91269"
"3000B5D0","ABERNATHY MT",-123.0997,46.3427,786,"RAWS","91270"
"300731F0","GOLDENDALE",-120.7231,45.8672,626,"RAWS","91273"
"30074760","AENEAS",-119.6222,48.7431,1580,"RAWS","91274"
"30075416","CHEHALIS",-122.9083,46.6100,80,"RAWS","91275"
"31002110","DALLAS",-84.7400,33.8333,276,"RAWS","91279"
"31005780","WASHINGTON",-82.8161,33.7806,181,"RAWS","91280"
"3100C2E2","MIDWAY",-81.4386,31.7842,6,"RAWS","91281"
"3100E40E","ADEL",-83.4269,31.1097,47,"RAWS","91282"
"3100F778","STERLING",-81.6106,31.2569,2,"RAWS","91283"
"3230036A","PINE HILLS",-116.6339,33.0164,1097,"RAWS","91284"
"32302586","BIG HORN",-106.2006,37.0203,2540,"RAWS","91286"
"323036F0","ROCHELLE HIL",-105.0917,43.5506,1563,"RAWS","91287"
"32304060","BURGESS",-107.5347,44.7853,2360,"RAWS","91288"
"3230668C","NEMO",-103.5097,44.1917,1415,"RAWS","91290"
"323075FA","RED CANYON",-103.7589,43.4258,1415,"RAWS","91291"
"32309608","OAK GROVE",-116.7950,33.3933,839,"RAWS","91293"
"3230A392","EL CARISO",-117.4067,33.6517,926,"RAWS","91294"
"3230B0E4","MILL CREEK (",-117.0347,34.0836,899,"RAWS","91295"
"3230D502","HIGH GLADE L",-122.8083,39.2083,1475,"RAWS","91297"
"3230F3EE","FAWNSKIN",-116.8989,34.2661,2103,"RAWS","91299"
"3231277C","PLEASANT GRO",-111.7500,40.4311,1585,"RAWS","91301"
"3231429A","UHL",-118.6484,35.8867,1149,"RAWS","91303"
"323151EC","CHALLIS",-114.2228,44.5042,1600,"RAWS","91304"
"32316476","RUSH CREEK",-120.8639,41.2944,1463,"RAWS","91305"
"32317700","HALF MOON",-109.7472,42.9147,2600,"RAWS","91306"
"32318784","CEDAR CREEK",-117.4939,48.9869,1311,"RAWS","91307"
"323194F2","FLOWERY TRAI",-117.4039,48.2975,792,"RAWS","91308"
"3231A168","PEPPERMINT",-118.5414,36.0733,2251,"RAWS","91309"
"3231C48E","BLACKROCK",-118.2614,36.0931,2499,"RAWS","91311"
"3231D7F8","TEEPEE SEED",-117.4819,48.6639,1024,"RAWS","91312"
"3232D0F6","COYOTE",-106.6472,36.0667,2682,"RAWS","91313"
"3232F61A","GILA CENTER",-108.2400,33.2233,1707,"RAWS","91315"
"323331FE","BENCHMARK",-112.9000,47.5000,1631,"RAWS","91319"
"3233476E","PARDEE",-114.9161,47.2697,1414,"RAWS","91320"
"32335418","GALENA",-112.2292,46.2222,2091,"RAWS","91321"
"32336182","MAGDALENA",-107.5431,33.8511,2591,"RAWS","91322"
"3233D20C","SLAUGHTER",-108.4167,34.0583,2646,"RAWS","91329"
"3234455A","INDIANOLA",-114.1697,45.4000,1067,"RAWS","91335"
"323470C0","MANZANITA LA",-121.5633,40.5433,1725,"RAWS","91337"
"3234B5DE","STAMPEDE",-120.0567,39.4833,2093,"RAWS","91341"
"3234D038","ROBERTS BUTT",-117.2064,45.6817,1299,"RAWS","91343"
"3234E5A2","SPARTA BUTTE",-117.3750,44.9083,1304,"RAWS","91344"
"3234F6D4","BLUE PARK",-106.7697,37.7900,3139,"RAWS","91345"
"323504AA","SAWMILL PARK",-106.1397,41.0600,2760,"RAWS","91346"
"323517DC","BLACK CEDAR",-112.2397,38.9797,1975,"RAWS","91347"
"32353130","CRANDALL",-109.6114,44.8503,2015,"RAWS","91349"
"323547A0","TAYLOR PARK",-106.6017,38.9078,3173,"RAWS","91350"
"323554D6","STONYFORD",-122.5500,39.3833,366,"RAWS","91351"
"3235614C","CHUCHUPATE",-119.0136,34.8064,1609,"RAWS","91352"
"3235723A","TEPEE DRAW",-121.0833,43.8353,1445,"RAWS","91353"
"323591C8","SODA CREEK",-105.9897,39.5600,2926,"RAWS","91355"
"3235A452","SANBORN PARK",-108.2200,38.1897,2417,"RAWS","91356"
"3235C1B4","SALTER",-108.5364,37.6511,2484,"RAWS","91358"
"3235D2C2","PORCUPINE CR",-106.6464,40.0978,2713,"RAWS","91359"
"3235E758","DRY LAKE",-106.7500,40.5297,2536,"RAWS","91360"
